program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count,placed_rank_1_count,placed_rank_2_count,placed_rank_3_count,placed_rank_4_count,placed_rank_5_count,placed_rank_6_count,placed_rank_7_count,placed_rank_8_count,placed_rank_9_count,placed_rank_10_count,placed_rank_11_count,placed_rank_12_count,placed_rank_13_count,placed_rank_14_count,placed_rank_15_count,placed_rank_16_count,placed_rank_17_count,placed_rank_18_count,placed_rank_19_count,placed_rank_20_count,placed_rank_21_count,placed_rank_22_count,placed_rank_23_count,placed_rank_24_count
103510729,2019,62,6.3,10,19,50,10,5,4,9,2,9,2,2,4,3,3,0,3,2,3,1,0,0,0,0,0,0,0,0
106930271,2019,72,7.0,3,23,58,3,12,8,4,5,8,6,3,6,3,2,3,0,1,1,2,1,1,2,0,0,1,0,0
202010948,2019,5,6.2,0,0,5,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204010175,2019,15,4.5,5,9,14,5,3,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202512136,2019,29,5.0,6,10,25,6,4,0,7,3,4,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
204010184,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204711554,2019,1,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112530569,2019,11,9.5,1,1,6,1,0,0,1,1,0,1,0,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0
110710149,2019,13,4.5,5,6,12,5,1,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203511347,2019,3,6.7,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108630347,2019,47,7.6,4,13,36,4,3,6,4,3,3,6,1,4,2,0,1,2,1,2,1,1,1,0,1,0,1,0,0
204010809,2019,11,5.7,0,4,9,0,3,1,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
202710102,2019,3,6.3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108110348,2019,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
201710089,2019,3,7.0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102410036,2019,62,7.6,5,18,45,5,6,7,3,3,5,5,2,5,4,4,2,1,3,2,2,0,1,2,0,0,0,0,0
102510414,2019,58,7.5,2,13,45,2,6,5,2,6,4,8,8,2,2,5,1,1,1,1,0,1,1,0,0,1,0,1,0
201710292,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106130331,2019,8,8.8,0,0,6,0,0,0,3,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
107010537,2019,62,8.2,3,11,48,3,4,4,6,0,9,6,6,6,4,1,0,2,3,1,1,2,0,2,0,1,0,1,0
205710898,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106910407,2019,72,8.9,3,7,49,3,3,1,9,7,6,4,3,6,7,4,1,5,4,0,3,1,0,2,0,1,0,1,1
108610537,2019,12,8.9,0,2,9,0,1,1,0,1,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
203410623,2019,3,8.7,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203490139,2019,11,2.8,0,10,11,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103310476,2019,62,7.9,4,17,42,4,6,7,2,9,4,1,2,2,5,5,2,4,2,1,0,2,1,2,0,0,1,0,0
201110402,2019,6,2.7,2,4,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111830539,2019,15,6.4,0,2,15,0,0,2,1,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104310394,2019,3,4.7,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512287,2019,3,7.7,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200510534,2019,35,4.4,5,18,33,5,6,7,4,4,1,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
201790231,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200211447,2019,19,7.3,1,7,14,1,3,3,1,1,0,0,3,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
100410712,2019,62,7.4,6,18,43,6,6,6,7,3,4,5,3,2,1,2,6,3,0,3,2,1,0,0,1,0,1,0,0
203410632,2019,14,2.8,2,12,14,2,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102530312,2019,58,8.6,0,8,38,0,4,4,5,8,3,2,2,6,4,6,3,4,3,0,0,0,0,1,2,0,1,0,0
107210923,2019,14,3.8,3,8,13,3,4,1,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102510423,2019,15,6.4,2,3,14,2,1,0,0,1,4,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111810659,2019,58,7.1,5,15,49,5,7,3,4,5,6,5,3,3,8,0,0,1,3,2,1,0,0,2,0,0,0,0,0
201710617,2019,10,7.4,3,3,7,3,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
100430488,2019,3,3.0,1,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201710653,2019,3,3.7,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202711472,2019,10,4.0,1,6,9,1,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107210914,2019,55,7.7,1,8,46,1,2,5,4,6,4,5,10,6,3,1,0,2,2,1,0,1,0,2,0,0,0,0,0
200510728,2019,40,4.6,1,19,37,1,8,10,8,5,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
300190347,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012062,2019,20,5.3,4,10,17,4,3,3,1,3,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
200210494,2019,5,6.2,1,1,5,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106710251,2019,35,8.0,7,11,21,7,4,0,2,3,2,0,1,1,1,4,2,1,1,3,0,0,0,0,1,0,2,0,0
201710098,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300513069,2019,1,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201790232,2019,8,9.4,0,1,6,0,1,0,0,0,0,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111830521,2019,58,8.2,0,5,41,0,2,3,8,5,6,4,6,4,3,1,4,7,2,1,0,0,1,1,0,0,0,0,0
200210501,2019,11,5.6,0,4,10,0,4,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300111174,2019,6,3.5,2,3,6,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202512127,2019,4,4.5,0,1,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110110279,2019,62,6.9,1,21,49,1,8,12,8,2,6,6,1,2,3,0,3,0,2,4,0,1,1,1,1,0,0,0,0
103910452,2019,13,7.9,2,4,9,2,1,1,1,0,2,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
105710112,2019,72,7.7,3,19,52,3,8,8,8,4,2,7,5,4,3,3,2,3,2,4,1,2,0,1,1,1,0,0,0
201110395,2019,8,7.1,0,1,6,0,1,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
203511365,2019,5,6.8,1,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201790233,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102530321,2019,6,7.5,0,1,5,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110110473,2019,52,5.8,6,16,45,6,4,6,7,7,2,6,4,3,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0
205710686,2019,10,4.8,3,6,8,3,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
106110521,2019,62,7.3,4,8,47,4,2,2,11,8,5,7,5,2,1,2,4,1,1,4,2,0,0,1,0,0,0,0,0
204511071,2019,3,9.7,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106110336,2019,25,7.5,4,8,18,4,3,1,3,0,3,2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
204511089,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112511051,2019,62,8.0,6,18,41,6,8,4,4,5,4,5,2,3,0,2,5,2,2,1,2,1,2,1,1,1,1,0,0
203511356,2019,25,6.0,2,9,23,2,1,6,1,5,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
108610528,2019,47,5.9,5,18,42,5,4,9,3,4,7,4,1,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
102610758,2019,4,7.3,0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203790188,2019,20,5.9,4,11,16,4,4,3,0,1,0,0,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
204711545,2019,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
103530257,2019,62,6.0,7,20,51,7,9,4,3,8,8,1,6,4,1,4,4,1,1,1,0,0,0,0,0,0,0,0,0
109610031,2019,47,5.4,5,12,42,5,4,3,11,7,3,5,2,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0
109610067,2019,6,8.3,0,0,5,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106951307,2024,42,5.6,13,21,32,13,5,3,1,3,3,2,2,0,0,4,0,2,2,0,0,1,0,0,0,1,0,0,0
101050784,2024,210,1.4,181,196,209,181,11,4,6,3,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100950415,2024,32,9.0,1,6,21,1,2,3,2,4,1,4,0,1,3,5,1,0,0,0,0,0,1,0,1,1,0,0,2
102651861,2024,64,8.3,7,18,42,7,6,5,3,4,3,4,4,5,1,2,1,3,2,5,2,4,1,0,1,1,0,0,0
100350518,2024,54,5.9,13,21,46,13,2,6,4,7,1,6,1,3,3,2,1,0,1,0,1,0,0,2,1,0,0,0,0
101050784,2023,210,1.7,176,197,205,176,17,4,1,3,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0
100350518,2023,42,4.8,14,25,35,14,5,6,4,2,2,2,0,0,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0
102651861,2023,60,8.5,13,21,40,13,5,3,4,2,2,4,2,2,3,1,1,0,3,1,2,2,1,4,2,1,1,0,1
104250773,2023,46,3.5,24,32,41,24,4,4,2,2,2,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
106951307,2023,32,3.2,16,22,31,16,3,3,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104290282,2022,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101050784,2022,205,2.3,144,172,200,144,15,13,10,6,4,3,1,2,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1
104250773,2022,36,7.3,7,9,29,7,2,0,6,1,4,2,2,1,4,0,0,1,1,2,0,0,1,0,0,0,0,2,0
100350518,2022,43,6.7,13,19,33,13,5,1,4,2,2,0,4,1,1,1,1,0,1,1,1,0,0,1,0,3,0,1,0
106951307,2022,31,7.5,6,12,22,6,5,1,3,0,3,1,1,1,1,2,1,1,0,0,0,1,0,0,2,0,1,1,0
102651861,2022,47,7.3,9,17,34,9,4,4,6,1,0,1,1,5,3,1,3,1,1,1,0,5,0,1,0,0,0,0,0
106951307,2021,26,4.7,10,14,22,10,3,1,2,2,0,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0
100350518,2021,18,2.0,12,17,17,12,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104250773,2021,36,5.7,6,14,30,6,5,3,7,3,0,3,3,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1
101050784,2021,205,1.7,158,185,204,158,16,11,7,4,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104290282,2021,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102651861,2021,6,2.7,3,5,6,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102651861,2020,20,8.1,0,6,15,0,3,3,2,2,0,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
100350518,2020,20,6.5,4,8,16,4,3,1,3,2,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
106951307,2020,31,5.8,6,11,26,6,2,3,3,2,5,2,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0
104250773,2020,36,4.9,6,14,33,6,7,1,4,7,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
101050784,2020,205,2.0,133,176,202,133,33,10,11,6,2,1,4,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
102651861,2019,22,8.0,1,3,15,1,1,1,1,2,2,2,4,1,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0
101050784,2019,282,4.3,100,161,256,100,31,30,24,23,14,15,7,8,4,5,4,2,0,1,2,5,3,2,0,1,0,0,1
104250773,2019,36,7.9,4,10,26,4,4,2,2,3,3,0,4,3,1,1,2,1,0,1,0,2,0,0,3,0,0,0,0
100350518,2019,31,5.5,6,9,28,6,1,2,4,5,3,1,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
106951307,2019,21,5.0,4,13,17,4,3,6,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
100490205,2024,22,9.8,2,5,13,2,2,1,0,1,1,0,3,2,1,1,2,0,0,0,1,1,2,0,2,0,0,0,0
100490210,2024,22,6.6,4,11,17,4,2,5,1,1,1,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0
100490210,2023,22,6.2,3,10,18,3,4,3,1,2,1,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
100490205,2023,22,8.8,7,10,14,7,1,2,1,0,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,2,1
100490210,2022,21,6.3,6,11,17,6,3,2,1,2,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1
100490205,2022,21,7.4,5,9,14,5,3,1,0,1,1,2,1,0,0,0,3,1,0,0,0,0,1,0,1,0,1,0,0
100490205,2021,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100490210,2021,11,3.4,5,8,10,5,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100490205,2020,6,3.7,1,3,6,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100490210,2020,11,2.9,7,9,10,7,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100490211,2020,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101990041,2024,32,7.4,5,8,25,5,1,2,3,4,1,2,4,3,0,1,1,1,0,0,1,0,2,0,0,0,0,0,1
110750315,2024,52,5.3,10,28,42,10,15,3,2,1,3,4,2,2,0,3,1,2,2,1,0,0,0,1,0,0,0,0,0
103350509,2024,42,8.8,4,8,26,4,3,1,8,1,0,3,2,3,1,4,0,4,0,1,2,0,1,1,0,0,2,1,0
106190103,2024,37,7.4,8,13,25,8,3,2,4,3,1,0,2,2,0,1,2,0,0,4,2,2,0,0,0,0,0,1,0
103451348,2024,52,7.4,10,24,38,10,4,10,1,1,2,5,1,2,2,1,1,1,2,0,2,2,1,0,0,2,1,0,1
111851523,2024,42,8.2,6,10,28,6,2,2,6,4,1,3,1,1,2,3,0,3,2,1,0,0,0,2,1,0,1,0,1
106951625,2024,37,9.2,2,7,25,2,1,4,3,3,2,3,5,1,1,1,0,2,0,1,2,0,1,2,0,2,0,0,1
112270880,2024,27,4.2,4,19,24,4,10,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
110350955,2024,22,4.0,9,13,20,9,1,3,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
110750315,2023,52,5.7,17,22,44,17,4,1,5,2,4,5,2,3,1,1,0,3,0,0,0,0,2,0,1,1,0,0,0
103451348,2023,52,6.9,14,24,37,14,4,6,2,4,2,1,0,2,2,0,4,0,4,1,1,1,1,0,0,2,0,1,0
110350955,2023,21,5.5,10,12,17,10,0,2,0,3,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
101990041,2023,32,6.1,5,14,25,5,6,3,3,2,2,1,2,0,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0
106951625,2023,36,5.9,5,12,31,5,2,5,4,3,3,4,3,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0
111851523,2023,42,5.8,13,21,34,13,4,4,0,3,3,3,0,2,2,0,2,1,1,1,2,0,0,1,0,0,0,0,0
106190103,2023,32,9.8,4,8,18,4,0,4,5,0,1,0,0,1,3,1,2,1,2,2,0,0,0,2,1,0,2,0,1
103350509,2023,32,8.8,4,15,22,4,5,6,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,3,2
106951625,2022,36,5.5,12,17,28,12,1,4,5,1,1,2,1,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,1
101990041,2022,31,9.6,4,7,18,4,3,0,2,3,3,1,0,0,2,0,1,0,2,3,0,1,1,3,0,1,1,0,0
110350955,2022,21,11.0,2,6,11,2,1,3,0,1,0,2,1,0,1,0,1,0,0,0,1,2,1,2,1,2,0,0,0
111851523,2022,41,6.3,6,18,32,6,4,8,3,3,4,0,0,0,4,3,1,1,1,0,0,0,1,0,1,1,0,0,0
103451348,2022,52,6.2,12,21,42,12,6,3,4,6,3,3,3,0,2,2,1,0,1,2,0,0,1,0,1,1,0,1,0
110750315,2022,41,6.9,3,11,33,3,5,3,3,4,5,2,4,3,1,2,1,1,1,0,1,0,1,0,1,0,0,0,0
106190103,2022,31,5.9,2,9,27,2,3,4,5,5,2,1,5,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
103350509,2022,31,9.8,1,7,19,1,1,5,2,2,2,0,4,1,1,3,0,1,0,1,0,0,0,2,2,1,1,0,1
110350955,2021,6,4.3,3,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106951625,2021,36,5.1,11,17,31,11,2,4,2,4,2,3,1,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0
103451348,2021,52,4.4,20,31,48,20,6,5,3,1,3,5,2,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
110750315,2021,34,2.9,13,25,34,13,7,5,2,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101990041,2021,3,1.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111851523,2021,37,4.3,12,22,34,12,5,5,1,4,2,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
103350509,2021,4,2.8,1,2,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190103,2021,4,1.8,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110350955,2020,5,3.8,2,4,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106190103,2020,26,6.5,4,11,20,4,5,2,0,2,3,3,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
101990041,2020,20,9.0,2,4,14,2,2,0,0,1,1,3,1,2,2,1,0,0,0,1,1,1,1,1,0,0,0,0,0
106951625,2020,36,7.0,8,15,27,8,4,3,0,2,4,0,1,4,1,1,1,1,0,1,2,1,0,2,0,0,0,0,0
103350509,2020,17,7.5,3,7,12,3,2,2,1,1,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0
110750315,2020,41,7.6,3,11,31,3,4,4,0,7,4,4,1,3,1,1,1,0,2,1,0,1,2,1,1,0,0,0,0
103451348,2020,52,6.5,10,22,37,10,7,5,6,2,3,0,2,1,1,2,2,4,4,0,1,0,0,0,1,0,1,0,0
111851523,2020,41,5.5,16,19,33,16,2,1,4,2,1,2,3,1,1,1,0,1,1,3,2,0,0,0,0,0,0,0,0
110350955,2019,23,6.8,5,10,18,5,3,2,0,3,2,0,0,1,2,0,1,0,0,1,0,0,1,2,0,0,0,0,0
103350509,2019,19,7.7,1,7,14,1,4,2,1,2,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0
103451348,2019,52,6.0,13,25,43,13,7,5,3,1,2,2,2,6,2,3,1,1,0,0,0,2,0,0,1,0,0,1,0
110750315,2019,41,4.3,18,23,36,18,3,2,6,1,2,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0
111851523,2019,41,5.3,12,19,35,12,4,3,0,6,3,5,1,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0
106951625,2019,26,3.2,11,18,25,11,5,2,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103290182,2024,21,10.0,0,0,11,0,0,0,2,2,1,2,0,1,3,3,0,2,4,0,0,0,1,0,0,0,0,0,0
108810386,2024,98,8.4,3,13,70,3,5,5,6,10,9,7,12,9,4,7,5,2,1,3,4,1,3,1,0,0,1,0,0
201790258,2024,1,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104111261,2024,77,5.8,7,28,66,7,9,12,8,6,7,10,2,4,1,5,1,0,1,0,2,0,0,1,1,0,0,0,0
106210432,2024,52,8.9,1,6,33,1,2,3,7,2,4,3,6,3,2,2,5,3,2,2,1,1,1,1,0,1,0,0,0
105510741,2024,47,6.4,2,8,43,2,5,1,5,5,8,2,6,6,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
200210476,2024,5,4.0,1,3,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100410572,2024,17,10.1,1,1,10,1,0,0,2,2,1,0,0,2,2,0,0,1,3,0,1,0,1,1,0,0,0,0,0
106390143,2024,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101610091,2024,2,6.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106110566,2024,7,10.1,0,1,4,0,0,1,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
106690517,2024,26,8.3,0,3,20,0,2,1,1,6,2,2,2,0,4,2,0,0,1,0,0,1,0,1,0,1,0,0,0
108210683,2024,36,8.6,2,5,25,2,3,0,4,2,5,4,1,2,2,1,2,3,1,0,0,1,0,0,0,2,0,0,1
111810677,2024,47,9.2,0,7,29,0,2,5,6,3,6,2,2,2,1,0,2,4,3,1,4,0,1,1,0,0,0,2,0
102590601,2024,57,8.1,2,9,43,2,4,3,6,4,6,5,4,6,3,2,2,2,2,1,1,1,1,1,0,0,0,0,1
108990304,2024,26,7.2,0,4,22,0,2,2,3,4,1,4,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0
105761144,2024,77,7.7,3,15,57,3,4,8,9,7,6,3,5,7,5,4,4,4,1,2,3,0,1,0,0,0,0,1,0
110110455,2024,57,8.9,0,4,34,0,2,2,5,5,5,6,2,5,2,5,5,7,1,3,0,1,0,0,1,0,0,0,0
107210941,2024,19,6.6,1,6,15,1,2,3,2,2,1,2,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0
111610785,2024,77,8.0,5,13,55,5,3,5,4,8,7,6,7,5,5,10,1,3,1,1,0,1,2,1,2,0,0,0,0
107210553,2024,72,8.9,1,6,49,1,1,4,6,7,2,7,7,9,5,5,2,6,3,3,0,1,0,2,0,0,0,1,0
107210932,2024,60,8.6,0,4,42,0,2,2,7,4,7,5,5,5,5,5,1,4,3,2,1,1,0,0,0,0,1,0,0
103910558,2024,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105510371,2024,47,6.9,1,9,36,1,3,5,10,7,2,1,1,4,2,3,0,4,1,2,0,1,0,0,0,0,0,0,0
110110216,2024,108,7.4,1,19,89,1,7,11,10,6,16,10,11,7,10,2,4,7,0,3,2,0,0,0,0,0,0,1,0
100410563,2024,2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201710105,2024,11,9.6,1,3,6,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
103110539,2024,72,7.5,4,17,58,4,4,9,6,6,8,3,6,6,6,2,0,1,1,3,2,3,0,1,0,1,0,0,0
110010377,2024,67,6.0,7,21,59,7,10,4,5,6,7,6,7,6,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0
107410648,2024,26,7.3,1,4,19,1,1,2,7,0,1,2,4,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0
103590534,2024,21,7.0,2,7,16,2,2,3,0,3,1,2,1,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
106910416,2024,88,8.5,2,10,63,2,1,7,4,8,15,8,6,9,3,5,2,3,4,1,4,3,2,0,0,1,0,0,0
200210467,2024,16,6.6,2,5,13,2,1,2,1,1,3,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
110790074,2024,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111310949,2024,21,7.6,3,5,15,3,1,1,3,1,0,5,0,1,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0
104111279,2024,23,6.3,2,5,18,2,1,2,2,5,3,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
103810259,2024,67,7.4,4,12,49,4,3,5,10,3,6,6,4,3,5,5,2,5,4,2,0,0,0,0,0,0,0,0,0
