program_code,year,placed_pref_uni_devlet_count,placed_pref_uni_vakif_count,placed_pref_uni_kktc_count,placed_pref_uni_yurt_disi_count
107410763,2019,836,7,18,0
112572412,2019,668,4,0,0
104790031,2019,962,1,1,0
108990380,2019,424,1,0,0
101090527,2019,18,0,0,0
101011023,2019,298,2,0,0
108610794,2019,705,5,0,0
100190151,2019,628,7,2,0
101530387,2019,835,5,2,0
101510523,2019,845,11,1,0
107190037,2019,558,0,0,0
100330268,2019,440,3,2,0
100790328,2019,504,2,0,0
100410933,2019,721,2,0,0
101710345,2019,475,8,0,0
110390137,2019,714,4,0,0
105090090,2019,693,3,0,0
109110221,2019,644,13,1,1
107010388,2019,789,9,0,0
105710139,2019,581,17,1,0
206011016,2019,33,26,0,0
111890178,2019,569,9,0,0
202712558,2019,4,3,0,0
202712549,2019,195,285,0,0
206010999,2019,7,1,0,1
103590181,2019,782,9,0,0
108010031,2019,733,4,0,0
204511211,2019,44,208,0,0
100310652,2019,541,9,2,0
100710869,2019,431,3,0,0
100711204,2019,777,13,2,0
100430601,2019,846,0,0,0
100290059,2019,607,1,0,0
210401515,2024,0,6,0,0
110350637,2024,490,4,0,0
210401522,2024,91,320,0,0
107950378,2024,732,18,3,0
300550726,2024,30,0,44,2
206850309,2024,94,137,0,0
110251284,2024,592,13,0,0
109150105,2024,543,0,0,0
108250301,2024,576,7,0,0
206850336,2024,150,92,3,0
108750165,2024,279,0,2,0
111690700,2024,2100,259,1,0
109550288,2024,605,2,0,0
108350133,2024,734,4,0,0
108090117,2024,295,32,0,0
206250633,2024,9,79,0,0
107850404,2024,453,0,0,0
107650336,2024,1022,42,7,0
204150243,2024,9,15,0,0
106250758,2024,525,15,0,0
106050178,2024,667,0,0,0
108950366,2024,876,4,0,0
204190721,2024,27,37,2,0
108950745,2024,731,2,0,0
103150238,2024,872,46,0,0
104350357,2024,390,0,0,0
106950406,2024,1151,15,0,0
100650172,2024,521,2,0,0
106750198,2024,478,6,0,0
206050308,2024,100,122,0,0
203590217,2024,72,257,3,0
107950466,2024,667,19,0,0
102690217,2024,371,0,0,0
108250497,2024,795,6,0,0
111850904,2024,742,8,4,0
108150277,2024,499,2,0,0
104850113,2024,870,65,0,0
102951064,2024,428,1,0,0
107650142,2024,779,8,0,0
107651325,2024,818,32,0,0
202190195,2024,54,29,0,0
100450174,2024,861,2,0,0
107650424,2024,597,10,7,0
107650487,2024,521,3,0,0
100950106,2024,457,2,0,0
107650293,2024,550,17,0,0
107150059,2024,389,0,3,0
100750611,2024,978,8,0,0
101150492,2024,909,39,0,0
111550521,2024,503,2,1,0
108951991,2024,511,1,0,0
100750717,2024,967,8,1,0
100250104,2024,360,0,0,0
108950815,2024,607,1,1,0
100690113,2024,0,0,0,0
101150711,2024,664,19,0,3
206050292,2024,13,18,0,0
206050283,2024,2,36,0,0
110550141,2024,799,16,8,0
200651354,2024,66,129,0,0
203550842,2024,7,35,0,0
103450668,2024,671,23,0,0
210100248,2024,49,33,0,0
100350396,2024,590,14,5,0
103150777,2024,1292,44,0,0
107250137,2024,500,139,0,0
100390355,2024,681,3,0,0
101550222,2024,640,11,0,0
204190714,2024,72,64,0,0
206250669,2024,113,156,2,0
101550725,2024,685,16,0,0
206250642,2024,104,218,0,0
206250651,2024,17,30,0,0
111650193,2024,554,170,0,0
101550143,2024,768,4,0,0
206850293,2024,63,49,0,0
206850327,2024,18,59,0,0
110650079,2024,781,5,0,0
210401508,2024,23,66,0,0
203050714,2024,108,390,9,0
102090126,2024,313,0,0,0
203050098,2024,11,43,0,0
100150071,2024,964,16,6,0
202490661,2024,175,264,0,0
202450785,2024,20,83,0,0
202450801,2024,4,54,0,0
201950023,2024,30,57,0,0
201950641,2024,59,255,0,0
109750126,2024,732,36,0,0
201250612,2024,85,390,1,0
107450232,2024,747,15,2,0
109752043,2024,602,4,0,0
102950463,2024,712,1,1,0
112550864,2024,752,1,0,0
104970180,2024,508,0,0,0
104250331,2024,802,5,0,0
102750395,2024,732,3,2,0
101050412,2024,705,10,0,0
102850128,2024,416,2,0,0
101490782,2024,3396,15,0,0
103650348,2024,458,0,0,0
103950451,2024,514,6,0,0
109450077,2024,753,10,0,0
103050124,2024,678,0,0,0
102650448,2024,785,0,0,0
108650078,2024,642,0,0,0
105150435,2024,413,0,0,0
102750156,2024,999,23,0,0
109450465,2024,485,7,0,0
102750465,2024,564,5,0,0
107390217,2024,466,6,0,0
103950178,2024,556,0,0,0
405290093,2024,52,17,0,18
100150592,2024,494,3,0,0
101990055,2024,500,2,0,0
110650149,2024,640,0,5,0
101550355,2024,508,9,0,0
101450365,2024,637,0,0,0
300290411,2024,71,43,76,0
100350306,2024,898,7,0,0
101350287,2024,552,0,1,0
210100227,2024,213,163,8,0
101050324,2024,3167,59,0,1
110550105,2024,1079,23,0,0
104550919,2024,688,8,1,0
300250192,2024,3,5,12,0
100751381,2024,963,9,2,2
100750126,2024,678,20,0,0
104750362,2024,433,5,0,0
100750541,2024,1135,19,3,2
106850197,2024,459,0,2,0
202190196,2024,98,249,2,0
200650065,2024,19,35,0,0
107751403,2024,205,10,1,0
300590410,2024,46,43,64,0
300150139,2024,35,40,48,0
112550607,2024,1221,8,0,0
109950115,2024,687,54,0,0
300150439,2024,17,16,29,0
300250465,2024,49,14,41,0
107450426,2024,966,1,0,0
103350193,2024,359,2,0,0
103350166,2024,919,0,0,0
106650181,2024,791,8,2,0
106190133,2024,691,3,0,0
109950451,2024,611,23,0,0
201250109,2024,25,40,0,0
101650072,2024,631,9,0,0
106350342,2024,346,6,0,0
100850222,2024,378,0,0,0
100850107,2024,352,0,1,0
201950014,2024,19,39,3,0
110350337,2024,511,0,0,0
110250514,2024,454,0,0,0
109850628,2024,256,13,0,0
202452409,2024,157,376,3,0
105050242,2024,704,8,0,0
112150607,2024,647,31,0,0
104350109,2024,508,0,0,0
107950148,2024,613,17,0,1
100150071,2023,966,12,2,0
100450174,2023,800,0,0,0
101150711,2023,665,27,1,0
100950106,2023,394,3,0,0
200651354,2023,47,157,2,0
101150492,2023,978,35,0,0
100250104,2023,301,0,0,0
102951064,2023,409,1,0,1
102950463,2023,610,0,0,0
104850113,2023,1016,58,0,1
202190195,2023,26,21,0,0
100770078,2023,866,19,7,0
100750611,2023,964,17,0,0
100750717,2023,889,26,6,0
110570075,2023,1243,18,5,0
110550141,2023,962,3,0,0
100350396,2023,705,14,0,0
101550222,2023,692,10,4,0
101550725,2023,672,2,0,0
101550143,2023,709,0,0,0
110650079,2023,853,16,0,0
102090126,2023,278,2,0,0
109750126,2023,689,29,0,0
109752043,2023,446,0,0,0
102750395,2023,804,14,0,0
102850128,2023,363,0,0,0
108670125,2023,438,0,3,1
103050124,2023,442,0,0,0
109450465,2023,506,18,1,0
103950178,2023,542,0,0,0
101470369,2023,771,0,0,5
101450365,2023,758,0,0,0
101050324,2023,3199,29,0,0
104550919,2023,558,22,1,0
104750362,2023,360,0,0,0
107751403,2023,290,1,0,0
112550607,2023,1137,13,0,0
107450426,2023,959,8,1,0
107470218,2023,826,1,0,0
201250109,2023,17,63,0,0
201990522,2023,54,400,0,0
202452409,2023,120,416,0,0
210401515,2023,0,8,0,0
210401522,2023,94,286,3,0
206850309,2023,132,376,1,0
206850336,2023,162,211,0,0
111690700,2023,755,101,0,0
206250633,2023,7,63,0,0
204150243,2023,6,11,1,0
204190721,2023,33,87,0,0
103150238,2023,860,41,1,0
103170251,2023,952,57,0,0
203590217,2023,78,170,0,0
206050308,2023,89,133,12,0
106750198,2023,330,3,0,0
100650172,2023,498,0,0,0
106950406,2023,1071,26,0,1
108950745,2023,617,1,1,0
108950366,2023,881,28,5,0
106050178,2023,826,6,0,0
107650336,2023,873,14,0,0
107850404,2023,221,0,0,0
108090117,2023,452,28,0,0
108350133,2023,642,3,0,0
108750165,2023,300,1,0,0
108250301,2023,578,3,3,0
109150105,2023,553,2,1,0
102650448,2023,739,0,9,0
107950378,2023,830,18,0,0
107950148,2023,673,14,0,0
104350109,2023,521,3,0,0
112150607,2023,668,17,0,0
105050242,2023,672,0,0,0
109850628,2023,336,2,0,0
110250514,2023,354,1,0,0
110350337,2023,535,18,1,0
100850107,2023,360,1,0,0
106350342,2023,352,3,0,0
101650072,2023,673,3,0,0
109950451,2023,545,24,0,0
109970067,2023,500,37,0,0
106190133,2023,613,8,0,0
103350166,2023,814,30,1,0
103350193,2023,347,2,0,0
300250465,2023,25,14,33,0
300150439,2023,1,0,71,0
300150139,2023,104,20,51,0
300590410,2023,32,22,25,1
200650065,2023,40,32,0,0
202190196,2023,54,214,3,0
100750541,2023,1105,8,2,0
100750126,2023,893,13,0,0
100751381,2023,563,8,6,0
100770836,2023,950,6,3,0
110550105,2023,1234,19,0,0
101350287,2023,391,2,0,0
100370231,2023,525,2,3,0
100350306,2023,899,14,1,0
100351728,2023,732,14,0,1
101550355,2023,608,3,0,0
101570183,2023,579,3,1,0
110650149,2023,664,11,3,0
101990055,2023,501,1,0,0
100170118,2023,645,6,3,0
100150592,2023,323,0,0,0
107390217,2023,380,0,11,0
109770051,2023,614,8,0,0
102750465,2023,542,5,0,0
102750156,2023,887,1,2,0
105150435,2023,337,0,0,0
108650078,2023,721,0,6,0
109450077,2023,667,14,8,0
103950451,2023,409,0,0,0
103650348,2023,498,0,0,0
101490782,2023,3382,39,0,0
101050412,2023,700,6,0,0
104250331,2023,714,13,0,0
104970180,2023,360,0,0,0
112550864,2023,578,3,0,0
107450232,2023,815,7,4,0
201250612,2023,149,423,14,0
201950023,2023,15,32,0,0
202450801,2023,1,29,0,0
202450785,2023,9,51,0,0
202490661,2023,104,224,0,0
203050098,2023,12,84,0,0
203050714,2023,65,381,0,0
210401508,2023,21,66,0,0
206850327,2023,18,28,0,0
206850293,2023,14,75,0,0
111650193,2023,552,238,0,0
206250651,2023,15,35,0,0
206250642,2023,61,277,0,0
206250669,2023,97,174,0,1
204190714,2023,23,89,0,0
107250137,2023,584,201,0,0
103150777,2023,1499,20,2,0
103450668,2023,643,32,1,0
203550842,2023,21,16,0,0
206050283,2023,0,45,0,0
206050292,2023,17,30,0,0
100690113,2023,0,0,0,0
106970482,2023,539,14,0,0
108970307,2023,873,6,5,0
108950815,2023,683,3,4,0
108951991,2023,492,3,0,0
111550521,2023,622,0,0,0
107150059,2023,285,2,1,0
107650293,2023,655,7,0,0
107650487,2023,566,16,8,0
107650424,2023,469,1,0,0
107651325,2023,910,5,5,0
107650142,2023,841,4,3,0
108150277,2023,598,0,0,0
111850904,2023,700,23,2,0
111850719,2023,875,4,0,0
108250497,2023,497,3,0,0
102690217,2023,369,0,0,0
107950466,2023,507,28,0,0
107970125,2023,567,35,0,0
104350357,2023,427,0,0,0
106250758,2023,554,7,0,0
109550288,2023,335,7,0,0
110251284,2023,545,2,0,0
110350637,2023,462,5,1,0
100850222,2023,358,1,0,0
106650181,2023,808,4,1,0
109950115,2023,644,21,0,0
106190134,2023,454,4,6,0
106850197,2023,430,6,0,0
300250192,2023,11,18,52,0
300290411,2023,56,16,75,0
300550726,2023,45,4,52,0
109752043,2022,502,17,0,0
100770836,2022,971,9,0,0
103150238,2022,897,34,0,0
104970180,2022,250,0,0,0
104250331,2022,717,7,10,0
102750395,2022,885,0,12,0
101050412,2022,715,13,0,0
101490782,2022,3142,49,1,0
110550105,2022,1252,23,4,0
100650172,2022,518,0,0,0
102850128,2022,403,1,0,0
103650348,2022,402,0,0,0
106750198,2022,265,4,0,0
101050324,2022,3100,53,0,1
103950451,2022,480,0,0,0
108670125,2022,500,2,2,0
109450077,2022,758,17,7,0
108650078,2022,744,0,0,0
101350287,2022,358,0,0,0
110250514,2022,541,0,0,0
100850222,2022,289,20,0,0
103050124,2022,485,0,13,0
100370231,2022,586,17,8,0
300550726,2022,44,3,67,0
103170251,2022,1060,95,0,0
105150435,2022,331,0,0,0
102750156,2022,932,21,0,0
109450465,2022,452,13,0,0
101150492,2022,969,35,0,0
110251284,2022,602,10,0,0
100350306,2022,904,11,0,0
107950378,2022,791,33,1,0
102750465,2022,574,0,0,0
109770051,2022,602,21,0,0
206050308,2022,95,144,0,0
100351728,2022,712,8,0,0
203590217,2022,113,171,0,0
110350637,2022,416,10,0,0
103950178,2022,566,1,0,0
101450365,2022,748,0,0,0
100150592,2022,331,5,0,0
100170118,2022,696,6,0,0
101550355,2022,535,21,0,0
108250497,2022,585,0,0,0
101990055,2022,581,0,0,0
101470369,2022,796,3,0,0
110650149,2022,626,0,3,0
101570183,2022,606,7,0,0
102950463,2022,678,2,0,0
104350357,2022,485,7,0,0
110350337,2022,508,7,0,0
109150105,2022,551,0,0,0
200651354,2022,19,148,0,0
111850719,2022,953,29,0,0
100250104,2022,552,8,0,0
108250301,2022,504,3,0,0
206850336,2022,90,222,0,0
100850107,2022,462,13,2,0
104350109,2022,482,0,0,0
111850904,2022,642,12,0,0
108150277,2022,528,14,0,0
201990522,2022,115,371,0,0
107650142,2022,741,11,1,0
300290411,2022,20,0,38,0
106350342,2022,418,0,0,0
108750165,2022,374,0,0,0
104850113,2022,998,53,0,0
101150711,2022,676,32,0,0
107651325,2022,922,26,1,0
108350133,2022,737,1,0,0
102650448,2022,923,0,0,0
202190195,2022,39,31,0,0
101650072,2022,755,6,0,0
107650424,2022,469,1,0,0
107650487,2022,623,0,0,0
201250109,2022,18,60,0,0
100770078,2022,947,17,0,0
107650293,2022,641,11,0,0
109950451,2022,671,12,0,0
107950466,2022,659,20,5,0
107150059,2022,337,0,0,0
100750611,2022,872,9,0,0
111550521,2022,552,2,0,0
109970067,2022,574,36,0,0
111690700,2022,824,134,0,0
100450174,2022,883,10,0,0
108951991,2022,474,0,0,0
100750717,2022,950,7,0,0
108950815,2022,756,12,0,0
300250192,2022,21,3,6,0
106190133,2022,686,3,0,0
108090117,2022,472,16,0,0
100950106,2022,340,2,0,0
206250633,2022,10,65,0,0
107470218,2022,721,9,1,0
108970307,2022,968,20,0,0
106250758,2022,498,17,1,0
103350166,2022,917,16,3,0
107850404,2022,319,0,0,0
106970482,2022,556,17,0,0
100690113,2022,0,0,0,0
110570075,2022,1386,22,0,0
112150607,2022,749,19,0,0
204590509,2022,89,269,0,0
103350193,2022,314,0,0,0
107650336,2022,1269,0,0,0
206050292,2022,8,17,0,0
206050283,2022,9,15,0,0
107450426,2022,911,12,0,0
110550141,2022,935,0,0,0
203550842,2022,20,27,0,0
300250465,2022,29,4,73,0
106050178,2022,638,1,0,0
106850197,2022,466,1,0,0
103450668,2022,555,21,2,0
103150777,2022,1357,46,6,0
100350396,2022,733,4,1,0
107250137,2022,612,155,0,0
204150243,2022,30,60,0,0
105050242,2022,666,0,0,0
101550222,2022,666,10,0,0
300150439,2022,86,2,54,0
204190714,2022,24,199,4,0
106190134,2022,481,11,0,0
112550607,2022,1198,5,0,0
206250669,2022,38,199,1,0
206250642,2022,77,247,0,0
101550725,2022,672,7,0,0
300150139,2022,6,4,26,0
206850309,2022,63,347,0,0
206250651,2022,27,73,0,0
111650193,2022,675,155,1,0
108950366,2022,997,13,0,0
101550143,2022,729,2,1,0
206850293,2022,5,46,0,0
300590410,2022,55,43,15,0
206850327,2022,3,29,0,0
107751403,2022,530,7,0,0
204590508,2022,3,10,0,0
102951064,2022,430,0,0,0
200650065,2022,30,40,0,0
107970125,2022,681,25,4,0
204552808,2022,18,66,0,0
110650079,2022,771,12,0,0
203050714,2022,60,364,0,0
109950115,2022,665,12,1,0
102090126,2022,350,0,0,0
203050098,2022,9,55,0,0
202490661,2022,50,249,0,0
109550288,2022,335,1,0,0
202190196,2022,70,294,4,0
108950745,2022,668,8,0,0
102690217,2022,242,0,0,0
100750541,2022,1110,45,2,0
104750362,2022,470,1,0,0
202452409,2022,58,405,0,0
204190721,2022,31,188,0,0
100150071,2022,938,11,0,0
202450785,2022,18,67,0,0
202450801,2022,8,29,0,0
201950023,2022,39,50,0,0
107390088,2022,452,0,0,0
100750126,2022,785,9,0,0
106950406,2022,1230,32,3,0
201250612,2022,127,514,0,0
109750126,2022,655,10,0,0
109850628,2022,332,5,0,0
100751381,2022,691,14,0,0
104550919,2022,590,1,0,0
107450232,2022,787,24,2,0
107950148,2022,734,16,0,0
106650181,2022,677,2,0,0
112550864,2022,702,4,0,0
110550105,2021,1091,19,6,0
107950378,2021,384,37,0,0
107970125,2021,183,4,0,0
107950148,2021,572,21,0,0
104350109,2021,197,0,0,0
112150607,2021,593,19,0,0
202452409,2021,53,299,4,0
105050242,2021,494,0,0,0
109850628,2021,208,0,0,0
110250514,2021,351,0,0,0
110350337,2021,172,5,4,0
201990522,2021,68,241,0,0
104350357,2021,37,0,0,0
100850107,2021,295,1,0,0
106350342,2021,117,0,0,0
101650072,2021,314,5,0,0
201250109,2021,15,50,0,0
109950451,2021,418,13,2,0
109970067,2021,203,1,0,0
107470218,2021,551,4,0,0
106190133,2021,343,1,1,0
103350166,2021,141,2,0,0
107450426,2021,749,7,0,0
106250758,2021,449,17,1,0
103350193,2021,107,0,0,0
300250465,2021,22,2,34,0
300150439,2021,3,20,73,0
112550607,2021,1050,1,0,0
300150139,2021,15,0,3,0
107751403,2021,495,0,1,0
200650065,2021,44,43,0,0
202190196,2021,51,241,3,0
104750362,2021,25,0,0,0
109550288,2021,29,0,0,0
100750541,2021,916,26,0,0
100750126,2021,728,36,6,0
104550919,2021,169,0,1,0
100751381,2021,599,29,0,1
100770836,2021,1031,10,7,0
204590509,2021,44,201,0,0
101050324,2021,2817,55,0,0
101350287,2021,82,0,0,0
100370231,2021,545,3,0,0
101450365,2021,689,2,0,0
100350306,2021,766,1,0,0
110251284,2021,134,0,0,0
100351728,2021,736,33,4,0
101550355,2021,566,1,1,0
101570183,2021,297,1,0,0
101470369,2021,284,9,0,0
110650149,2021,126,2,0,0
101990055,2021,47,0,0,0
100170118,2021,92,0,0,0
103950178,2021,480,0,0,0
100150592,2021,99,0,0,0
110350637,2021,25,0,0,0
109770051,2021,563,20,0,0
109450465,2021,193,0,0,0
102750465,2021,372,5,0,0
102750156,2021,642,2,0,0
105150435,2021,118,0,0,0
103050124,2021,364,0,0,0
108650078,2021,569,5,0,0
109450077,2021,674,28,0,0
108670125,2021,382,1,0,0
300550726,2021,15,0,8,0
103950451,2021,91,0,0,0
103650348,2021,65,0,0,0
102850128,2021,24,3,0,0
100850222,2021,0,0,0,0
101452043,2021,2968,16,0,0
101050412,2021,578,15,0,0
102750395,2021,708,7,0,0
104250331,2021,731,5,1,0
104970180,2021,41,0,0,0
109752043,2021,500,2,0,0
112550864,2021,184,0,0,0
107450232,2021,669,8,0,0
109750126,2021,659,6,0,0
106650181,2021,368,9,0,0
201250612,2021,17,133,0,0
107390088,2021,71,0,0,0
201950023,2021,19,49,0,0
202450801,2021,3,55,0,0
100150071,2021,822,12,0,0
102951064,2021,243,0,0,0
202450785,2021,7,57,0,0
100950106,2021,313,0,0,0
202490661,2021,1,53,0,0
203050098,2021,3,49,0,0
203050714,2021,11,67,0,0
110650079,2021,683,0,0,0
109950115,2021,515,47,0,0
204552808,2021,13,52,0,0
204590508,2021,1,23,0,0
206850327,2021,8,22,0,0
101550143,2021,800,4,0,0
206850293,2021,15,76,0,0
111650193,2021,484,236,0,0
206250651,2021,17,46,0,0
101550725,2021,152,0,0,0
206250642,2021,8,47,0,0
206250669,2021,9,12,0,0
101550222,2021,678,1,0,0
106190134,2021,8,0,0,0
204150146,2021,12,161,0,0
101150492,2021,1009,45,0,0
107250137,2021,403,298,2,0
100350396,2021,377,0,1,0
101150711,2021,651,29,0,0
103150777,2021,1174,60,0,0
103450668,2021,553,30,0,0
110550141,2021,778,7,0,0
203550842,2021,7,36,0,0
203590160,2021,52,101,0,0
106850197,2021,110,2,0,0
206050283,2021,0,12,0,0
110570075,2021,794,17,0,0
206050292,2021,3,15,0,0
100690113,2021,0,0,0,0
106970482,2021,351,16,0,0
108970307,2021,269,4,0,0
100750717,2021,843,18,0,0
300250192,2021,0,0,0,0
108950815,2021,253,0,0,0
102950463,2021,438,5,0,0
108951991,2021,108,6,1,0
100750611,2021,928,8,1,0
111550521,2021,226,0,0,0
107150059,2021,284,4,0,0
100770078,2021,865,9,6,0
107650293,2021,587,2,1,0
100450174,2021,579,0,0,0
107650487,2021,664,0,0,0
202190195,2021,32,26,0,0
100250104,2021,567,2,0,0
107650424,2021,587,7,0,0
107651325,2021,814,23,0,0
107650142,2021,659,12,2,0
104850113,2021,995,37,0,0
300290411,2021,0,0,0,0
108150277,2021,329,0,0,0
111850904,2021,458,0,1,0
111850719,2021,580,10,0,0
200651354,2021,6,70,0,0
108250497,2021,375,3,1,0
206050308,2021,38,119,1,0
103170251,2021,1012,51,1,0
106750198,2021,59,0,1,0
100650172,2021,112,0,0,0
103150238,2021,849,66,0,0
106950406,2021,1068,21,2,0
108950745,2021,71,4,2,0
102690217,2021,1,0,0,0
108950366,2021,725,6,0,0
204150243,2021,6,48,0,0
106050178,2021,494,6,2,0
107670119,2021,498,11,6,0
107670807,2021,622,12,0,0
107650336,2021,1018,30,1,0
107670473,2021,658,2,0,0
206250633,2021,5,52,0,0
107850404,2021,39,0,0,0
108090117,2021,416,6,0,0
111690700,2021,909,189,0,0
108350133,2021,592,7,0,0
206850336,2021,10,31,0,0
107950466,2021,335,11,0,0
108750165,2021,188,11,0,0
108250301,2021,496,1,0,0
206850309,2021,43,96,0,0
109150105,2021,255,3,0,0
102650448,2021,538,0,0,0
108250301,2020,519,7,1,0
202450801,2020,4,66,0,0
107650487,2020,553,19,0,0
206850327,2020,6,57,0,0
202111027,2020,44,9,0,0
107950148,2020,533,10,0,0
103150777,2020,1307,47,1,0
101650072,2020,592,6,0,0
201950023,2020,14,60,0,0
107650424,2020,533,9,0,0
101550143,2020,631,6,0,0
108950745,2020,570,5,0,0
201250109,2020,44,102,0,0
108950366,2020,796,6,0,0
203050098,2020,20,59,0,0
104350109,2020,439,2,0,0
107651325,2020,875,15,0,0
107670807,2020,762,9,1,0
104850113,2020,959,79,0,0
106350342,2020,427,0,0,0
104350357,2020,76,0,0,0
103450668,2020,578,19,0,0
107970125,2020,445,36,0,0
107650142,2020,792,5,1,0
100150071,2020,792,27,3,0
108050366,2020,462,17,0,0
110550141,2020,883,4,1,0
206850293,2020,16,40,0,0
300250465,2020,19,0,40,0
108350133,2020,452,5,0,0
106250758,2020,423,9,0,0
201250612,2020,61,147,0,0
108150277,2020,495,0,0,0
203550842,2020,15,19,0,0
300590410,2020,0,0,0,0
200651354,2020,13,66,0,0
300290411,2020,0,0,0,0
100850107,2020,385,9,0,0
206850336,2020,2,37,0,0
111850904,2020,565,3,0,0
110650079,2020,753,15,3,0
201990522,2020,80,227,0,0
203590160,2020,50,112,0,0
106170075,2020,220,10,0,0
111850719,2020,573,8,0,0
107751403,2020,405,0,0,0
202110789,2020,35,267,0,2
110350337,2020,456,1,0,0
101570183,2020,477,8,0,0
111650193,2020,681,185,0,0
101470369,2020,538,4,0,0
100750126,2020,795,5,0,0
112150607,2020,695,11,0,0
206050283,2020,4,30,0,0
109850628,2020,284,0,0,0
110650149,2020,647,11,0,0
110570075,2020,1137,5,7,0
101550725,2020,641,8,0,0
106850197,2020,414,9,0,0
101150492,2020,884,23,0,0
101550355,2020,522,1,0,0
103350193,2020,184,1,1,0
100950106,2020,472,6,0,0
110251284,2020,441,1,0,0
107650336,2020,1089,14,0,0
100170118,2020,496,0,0,0
206050292,2020,16,14,0,0
103950178,2020,600,0,0,0
203050714,2020,22,132,0,0
108250497,2020,348,0,0,0
300550726,2020,2,0,1,0
202351933,2020,24,39,0,0
100150592,2020,406,0,0,0
107450426,2020,554,14,0,0
206250651,2020,15,67,0,0
202450785,2020,24,85,0,0
100351728,2020,671,4,0,0
202452409,2020,68,305,0,0
107390088,2020,247,5,0,0
103170251,2020,1009,13,0,0
109770051,2020,719,14,0,0
300150139,2020,0,0,3,0
109450465,2020,368,27,0,0
103350166,2020,878,6,0,0
110350637,2020,190,12,3,0
100350306,2020,861,13,1,0
110250514,2020,362,3,0,1
102750465,2020,483,0,1,0
204150243,2020,7,59,0,0
101450365,2020,554,0,0,0
106970482,2020,530,20,0,0
102690217,2020,44,0,0,0
206250642,2020,7,17,0,0
107950378,2020,511,23,0,0
102750156,2020,652,6,0,0
107470218,2020,533,0,0,0
107670473,2020,932,8,2,0
103050124,2020,501,0,0,0
101150711,2020,690,23,2,0
100370231,2020,539,5,0,0
206050308,2020,118,69,3,0
105150435,2020,238,0,0,0
108970307,2020,802,5,0,0
200650065,2020,10,30,0,0
100750717,2020,844,17,0,0
101350287,2020,148,2,0,0
102951064,2020,370,3,0,0
102650448,2020,585,2,0,0
108650078,2020,647,0,0,0
206250633,2020,37,78,0,0
204552808,2020,19,59,0,0
108670125,2020,417,2,0,0
102950463,2020,529,0,0,0
204590509,2020,25,196,0,0
108750165,2020,279,20,0,0
109450077,2020,839,29,0,0
108950815,2020,528,0,0,0
202350247,2020,20,58,2,0
100750541,2020,1278,14,0,0
106150132,2020,514,1,0,0
206250669,2020,0,15,0,0
101550222,2020,685,5,0,0
103950451,2020,346,1,0,0
105050242,2020,651,0,0,0
107850404,2020,63,0,0,0
108951991,2020,312,14,0,0
102850128,2020,138,0,0,0
100850222,2020,225,0,0,0
106050178,2020,567,1,0,0
103650348,2020,369,17,0,0
100750611,2020,879,43,1,0
106750198,2020,116,0,0,0
110550105,2020,1192,9,0,0
300150439,2020,51,4,55,0
109970067,2020,493,3,0,0
104750362,2020,230,11,0,0
101452043,2020,2018,14,0,0
109150105,2020,457,2,0,0
111550521,2020,385,0,0,0
102750395,2020,546,11,0,0
107950466,2020,479,13,0,0
101050324,2020,3006,61,0,0
